	name	encoding
30	divya	[-0.15128611028194427, 0.05220970883965492, 0.05164017528295517, -0.09169156104326248, -0.09541402757167816, -0.02533886581659317, -0.012349948287010193, -0.13042910397052765, 0.15001921355724335, -0.1045864149928093, 0.21569642424583435, -0.0268582534044981, -0.18721352517604828, -0.07325319200754166, -0.04634397476911545, 0.1694272756576538, -0.11887167394161224, -0.16436852514743805, -0.09299754351377487, -0.10089395940303802, -0.029957490041851997, -0.02266780473291874, 0.04765472933650017, 0.049272168427705765, -0.07260085642337799, -0.33421018719673157, -0.11304536461830139, -0.09983625262975693, -0.0268056932836771, -0.042764291167259216, -0.026523862034082413, 0.07087526470422745, -0.21888349950313568, -0.07078255712985992, 0.024909112602472305, 0.12039753049612045, 0.01726178266108036, 0.01996690407395363, 0.18728283047676086, 0.0004623169079422951, -0.15897276997566223, -0.04097084701061249, 0.13793131709098816, 0.2322108894586563, 0.1826871633529663, 0.009374515153467655, 0.03181086853146553, -0.01722024381160736, 0.05823518708348274, -0.22850759327411652, 0.09358608722686768, 0.10387089848518372, 0.13967211544513702, 0.05783943831920624, 0.04202809929847717, -0.12682722508907318, -0.0021969350054860115, 0.15264630317687988, -0.14284376800060272, 0.041431862860918045, 0.02964416705071926, -0.1092621460556984, -0.0834922194480896, -0.0311743151396513, 0.2914305627346039, 0.16707558929920197, -0.10740271955728531, -0.12531179189682007, 0.2152271717786789, -0.12567859888076782, -0.035179078578948975, 0.01929108053445816, -0.1554107666015625, -0.11010424047708511, -0.3307221829891205, 0.026093298569321632, 0.45067688822746277, 0.09282395243644714, -0.12816393375396729, 0.06513337790966034, -0.15683481097221375, -0.03249328210949898, -0.04897737130522728, 0.06902125477790833, -0.07232584059238434, 0.06606995314359665, -0.04724753275513649, 0.03580371290445328, 0.1803024411201477, 0.008422596380114555, -0.02208440750837326, 0.16215945780277252, -0.011415082961320877, 0.040219925343990326, 0.04181751608848572, 0.03133620321750641, -0.02568170800805092, -0.10269323736429214, -0.15856090188026428, -0.030205013230443, -0.11757054924964905, -0.10278523713350296, -0.01702740602195263, 0.08148622512817383, -0.252057820558548, 0.09333302825689316, 0.0005115051753818989, -0.04939841106534004, -0.07770770788192749, 0.06289325654506683, 0.002067951485514641, -0.06836555898189545, 0.1318260282278061, -0.25911617279052734, 0.14437508583068848, 0.21187129616737366, 0.011249896138906479, 0.17545460164546967, 0.030877642333507538, 0.0793280303478241, 0.00554548017680645, -0.027003716677427292, -0.11226214468479156, -0.05142767354846001, 0.016947995871305466, -0.034974999725818634, 0.0497179850935936, 0.1196000948548317]
31	divya	[-0.1610196828842163, 0.06570562720298767, 0.0712253600358963, -0.09562062472105026, -0.08689305186271667, -0.05265754461288452, -0.036033570766448975, -0.12226171791553497, 0.17412792146205902, -0.14263539016246796, 0.17645439505577087, -0.009160216897726059, -0.16330404579639435, -0.086662158370018, -0.03202960267663002, 0.16474248468875885, -0.12779809534549713, -0.17125798761844635, -0.07890773564577103, -0.11793998628854752, -0.03650796785950661, 0.015465334057807922, 0.011465840972959995, 0.031449731439352036, -0.10456229001283646, -0.3300435543060303, -0.09953761845827103, -0.07443883270025253, -0.010380344465374947, -0.0339849591255188, -0.041682131588459015, 0.09639689326286316, -0.21078334748744965, -0.035041727125644684, 0.038230523467063904, 0.16856934130191803, 0.039418935775756836, 0.03954080119729042, 0.13263404369354248, 0.01455400325357914, -0.18997278809547424, -0.06881047785282135, 0.12227955460548401, 0.21455292403697968, 0.19142603874206543, 0.006052687298506498, 0.025395100936293602, -0.031249407678842545, 0.08542592078447342, -0.20178796350955963, 0.0806751623749733, 0.11231428384780884, 0.1434265822172165, 0.047355279326438904, 0.06948934495449066, -0.15698212385177612, -0.017695516347885132, 0.11386658996343613, -0.12881901860237122, 0.002743575256317854, 0.011603916063904762, -0.12266756594181061, -0.10500454902648926, -0.01839148811995983, 0.2551003694534302, 0.160932719707489, -0.09728975594043732, -0.1511499583721161, 0.24404889345169067, -0.1421821415424347, -0.04216204583644867, 0.033904023468494415, -0.11989635229110718, -0.08829665184020996, -0.3190770745277405, -0.0012882091104984283, 0.43062159419059753, 0.08569484204053879, -0.12258876860141754, 0.09587078541517258, -0.14342746138572693, -0.05042015761137009, -0.05700939521193504, 0.08452227711677551, -0.09282185882329941, 0.09678605198860168, -0.04004945605993271, 0.04980386793613434, 0.18599410355091095, 0.008557477965950966, -0.005236159544438124, 0.11990020424127579, -0.025287721306085587, 0.05696861073374748, 0.017963826656341553, 0.005965548567473888, -0.05565069615840912, -0.07617242634296417, -0.13341432809829712, -0.0716286152601242, -0.05233125016093254, -0.09847645461559296, -0.022256892174482346, 0.0972953736782074, -0.26892539858818054, 0.1364504098892212, 0.01971001923084259, -0.04779386892914772, -0.05709212273359299, 0.06655384600162506, 0.015593742951750755, -0.041648607701063156, 0.12964372336864471, -0.24690254032611847, 0.17206701636314392, 0.19849306344985962, -0.008407441899180412, 0.19544018805027008, 0.03873085975646973, 0.07191914319992065, 0.016667280346155167, -0.04946436733007431, -0.10331887751817703, -0.07838422060012817, 0.0019013909623026848, -0.06567544490098953, 0.04870323836803436, 0.10649985820055008]
32	divya	[-0.17073655128479004, 0.08133416622877121, 0.06202826648950577, -0.10323534905910492, -0.1210859939455986, -0.019877208396792412, -0.03962002694606781, -0.08482974022626877, 0.16221706569194794, -0.12753650546073914, 0.196414977312088, -0.008276531472802162, -0.16512297093868256, -0.07896533608436584, 0.015063409693539143, 0.18726828694343567, -0.13083739578723907, -0.17310521006584167, -0.07130193710327148, -0.09679242223501205, -0.04448094218969345, 0.017410647124052048, 0.0008972303476184607, 0.031044254079461098, -0.11170005798339844, -0.3406224846839905, -0.08045760542154312, -0.06961412727832794, -0.04967484623193741, -0.012002108618617058, -0.03193393722176552, 0.1099722757935524, -0.181497260928154, -0.05903266742825508, 0.05952244624495506, 0.15623222291469574, 0.0036691939458251, 0.03457021340727806, 0.14475399255752563, 0.008284153416752815, -0.1686064749956131, -0.0663473904132843, 0.1495998054742813, 0.2544110119342804, 0.19510173797607422, 0.0010400319006294012, 0.028921974822878838, -0.005179978907108307, 0.08592437952756882, -0.25912657380104065, 0.08386020362377167, 0.09861241281032562, 0.09095350652933121, 0.07561571151018143, 0.08514349907636642, -0.15646061301231384, -0.00030235759913921356, 0.12758703529834747, -0.12593242526054382, 0.018731437623500824, 0.02079007588326931, -0.12109364569187164, -0.08660514652729034, -0.05780122056603432, 0.3213772773742676, 0.16012834012508392, -0.11861056089401245, -0.13576596975326538, 0.2098521739244461, -0.07904522866010666, -0.06689698994159698, 0.007166683673858643, -0.14658549427986145, -0.09488292783498764, -0.332573801279068, 0.020449833944439888, 0.421197772026062, 0.09294263273477554, -0.14213193953037262, 0.08864635229110718, -0.1330900341272354, -0.047331009060144424, -0.04635540023446083, 0.08362893760204315, -0.046514689922332764, 0.05056869983673096, -0.04683089628815651, 0.03069617599248886, 0.19346828758716583, 0.004974299110472202, -0.004545881412923336, 0.15941330790519714, -0.005997305735945702, 0.046920984983444214, 0.03787226602435112, 0.031015360727906227, -0.05882207304239273, -0.09273702651262283, -0.17619358003139496, -0.06520704925060272, -0.06784648448228836, -0.11170945316553116, -0.019264712929725647, 0.11080989986658096, -0.2615509033203125, 0.15001414716243744, 0.024058043956756592, -0.0032891100272536278, -0.06679214537143707, 0.061747100204229355, -0.0017329202964901924, -0.035341210663318634, 0.11964951455593109, -0.24181686341762543, 0.16295023262500763, 0.17421996593475342, 0.01924232766032219, 0.20290306210517883, 0.055611737072467804, 0.06171197071671486, -0.0005064345896244049, -0.0286724753677845, -0.108699269592762, -0.06478934735059738, 0.002059241756796837, -0.03417389094829559, 0.03670022636651993, 0.15039801597595215]
33	divya	[-0.11861356347799301, 0.05666826292872429, 0.03665409982204437, -0.056120023131370544, -0.12953485548496246, 0.0066230157390236855, -0.0016916841268539429, -0.09690984338521957, 0.18272031843662262, -0.11438149213790894, 0.2449461668729782, -0.002108372747898102, -0.23938846588134766, -0.10675947368144989, -0.02310889959335327, 0.18097397685050964, -0.09392856806516647, -0.17439287900924683, -0.08667433261871338, -0.09667640924453735, -0.04334624856710434, 0.0027647591196000576, 0.004668820649385452, -0.005207044072449207, -0.1336982697248459, -0.3333423435688019, -0.0887780636548996, -0.087184377014637, -0.04376616328954697, -0.03570082038640976, -0.02762642316520214, 0.14176706969738007, -0.1442078948020935, -0.08624827116727829, 0.10280465334653854, 0.14022666215896606, 0.007239124272018671, 0.02492634579539299, 0.2011350393295288, 0.006451280787587166, -0.14490285515785217, -0.0610777847468853, 0.1610473096370697, 0.2601419985294342, 0.18258634209632874, 0.02237812988460064, 0.046249594539403915, -0.04562609642744064, 0.11903030425310135, -0.2564416229724884, 0.10587078332901001, 0.11377272754907608, 0.18413130939006805, 0.10120397061109543, 0.10959763079881668, -0.13164572417736053, 0.004288079217076302, 0.16967782378196716, -0.17225591838359833, 0.05725356563925743, 0.029249606654047966, -0.11720678210258484, -0.06111321598291397, -0.0565100833773613, 0.2907879948616028, 0.14247959852218628, -0.11648920178413391, -0.12111776322126389, 0.22661644220352173, -0.13189548254013062, -0.07933307439088821, 0.02796071022748947, -0.1533443182706833, -0.12056632339954376, -0.32975515723228455, 0.02470715530216694, 0.438361793756485, 0.13538017868995667, -0.1383907049894333, 0.03801364451646805, -0.07697910815477371, -0.07380171120166779, -0.039278510957956314, 0.08787619322538376, -0.04868233576416969, -0.029551368206739426, -0.02433036081492901, 0.004005515016615391, 0.229861319065094, -0.008030196651816368, -0.005888236686587334, 0.17804142832756042, -0.008769597858190536, 0.039423003792762756, 0.015055511146783829, 0.017991580069065094, -0.04538396745920181, -0.06683972477912903, -0.10163042694330215, -0.030824098736047745, -0.0904693752527237, -0.13660992681980133, 0.03390057384967804, 0.09328115731477737, -0.23789574205875397, 0.09590217471122742, -0.03915299475193024, 0.0018797172233462334, -0.035285405814647675, 0.044120363891124725, 0.009915866889059544, -0.050980083644390106, 0.13657023012638092, -0.28132539987564087, 0.18408405780792236, 0.1681460738182068, -0.016721773892641068, 0.16210922598838806, 0.0076576294377446175, 0.09708013385534286, 0.03192897513508797, -0.03906608000397682, -0.09937601536512375, -0.09406962245702744, -0.011090814135968685, -0.0592816025018692, 0.031430598348379135, 0.10746558755636215]
34	divya	[-0.1583249866962433, 0.0864405632019043, 0.044823162257671356, -0.09674640744924545, -0.11946042627096176, -0.01595556177198887, -0.012867195531725883, -0.10071573406457901, 0.19472934305667877, -0.11872753500938416, 0.18095533549785614, -0.021795332431793213, -0.18885880708694458, -0.08621345460414886, 0.023668665438890457, 0.15125153958797455, -0.14023882150650024, -0.18617300689220428, -0.07096962630748749, -0.06288672983646393, -0.03424732759594917, 0.0024955447297543287, 0.06090385466814041, 0.021036997437477112, -0.13421650230884552, -0.35730117559432983, -0.0664311945438385, -0.06733893603086472, -0.006423328071832657, -0.02329280972480774, -0.007928486913442612, 0.14573276042938232, -0.19175991415977478, -0.07519801706075668, 0.059938669204711914, 0.18607553839683533, 0.007770530879497528, 0.004397978074848652, 0.16445359587669373, -0.01764070615172386, -0.20793387293815613, -0.08090253919363022, 0.12707722187042236, 0.2546969950199127, 0.1877453625202179, -0.01697622798383236, 0.024109501391649246, -0.018953504040837288, 0.0972149670124054, -0.25928571820259094, 0.05619657784700394, 0.10531501471996307, 0.1235046461224556, 0.048460643738508224, 0.09147902578115463, -0.12607692182064056, 0.022769609466195107, 0.1285630762577057, -0.15191073715686798, 0.00903169997036457, 0.010415485128760338, -0.12076880037784576, -0.0565037727355957, -0.05389678478240967, 0.28592902421951294, 0.13719648122787476, -0.09293608367443085, -0.1175624281167984, 0.20773786306381226, -0.08989225327968597, -0.05775783583521843, 0.0564303956925869, -0.1392359584569931, -0.11311884224414825, -0.31198057532310486, -0.023879410699009895, 0.4238952398300171, 0.08768367767333984, -0.12017606943845749, 0.09357136487960815, -0.11762505769729614, -0.04685754328966141, -0.06893502175807953, 0.11118272691965103, -0.07093621790409088, 0.05984191223978996, -0.0505552813410759, 0.04388121888041496, 0.20583871006965637, -0.025210898369550705, -0.023533158004283905, 0.1617298722267151, 0.008175498805940151, 0.04034460335969925, 0.03832460194826126, 0.012972479686141014, -0.04563262313604355, -0.06919856369495392, -0.1693214327096939, -0.0716702863574028, -0.025614924728870392, -0.11769667267799377, -0.006457312032580376, 0.11188141256570816, -0.27176740765571594, 0.1148553192615509, 0.022785242646932602, -0.01894233375787735, -0.000492745079100132, 0.04917920380830765, 0.027623269706964493, -0.06560239940881729, 0.11583944410085678, -0.2787858247756958, 0.15016916394233704, 0.19680359959602356, -0.013054813258349895, 0.19518083333969116, 0.023182541131973267, 0.06623280793428421, 0.029999371618032455, -0.0077539533376693726, -0.07583688944578171, -0.07730218768119812, 0.01159005519002676, -0.02025778405368328, 0.02221648395061493, 0.11384817212820053]
35	divya	[-0.1408727616071701, 0.09069898724555969, 0.04486202076077461, -0.08933736383914948, -0.13919268548488617, 0.017027970403432846, -0.011953307315707207, -0.1070694625377655, 0.16449730098247528, -0.11390529572963715, 0.2001214176416397, 0.014978264458477497, -0.17132723331451416, -0.12186354398727417, 0.032638028264045715, 0.17986276745796204, -0.1323954164981842, -0.17300932109355927, -0.06071369722485542, -0.08252938836812973, -0.034443680197000504, 0.0016252798959612846, 0.02574474923312664, 0.007759363856166601, -0.13053393363952637, -0.3463471829891205, -0.08627066016197205, -0.06805326044559479, -0.0018425295129418373, -0.02579609304666519, -0.032627005130052567, 0.10727649182081223, -0.18534895777702332, -0.07027246803045273, 0.04732027277350426, 0.14239877462387085, -0.001424879301339388, -0.007769223302602768, 0.15253996849060059, -0.010623415932059288, -0.16516467928886414, -0.044300805777311325, 0.1422790139913559, 0.23769094049930573, 0.17689837515354156, -0.020341217517852783, 0.0599668025970459, -0.026205960661172867, 0.09425445646047592, -0.24836724996566772, 0.06762935221195221, 0.09639070183038712, 0.07377295196056366, 0.07216890901327133, 0.07418974488973618, -0.15778815746307373, 0.006120862439274788, 0.09665895998477936, -0.1608976572751999, 0.029156871140003204, 0.0044918665662407875, -0.0818859413266182, -0.06310311704874039, -0.05118251219391823, 0.26850029826164246, 0.1566910594701767, -0.08650891482830048, -0.14821618795394897, 0.19453302025794983, -0.11252652853727341, -0.04774325340986252, 0.012328711338341236, -0.15996859967708588, -0.12384466826915741, -0.34503620862960815, 0.0135177718475461, 0.4400172829627991, 0.13260658085346222, -0.13822944462299347, 0.0720166563987732, -0.11183007806539536, -0.05343328416347504, -0.009237689897418022, 0.09620265662670135, -0.03129154071211815, 0.046389833092689514, -0.05839972943067551, 0.05297661945223808, 0.2087133675813675, -0.023265158757567406, -0.026902001351118088, 0.17506751418113708, 0.032666146755218506, 0.053931672126054764, 0.03962096571922302, 0.049430910497903824, -0.04858811944723129, -0.07212688028812408, -0.16938962042331696, -0.03938250616192818, -0.0716673880815506, -0.11620539426803589, 0.009368367493152618, 0.12289968132972717, -0.2244814783334732, 0.13933078944683075, 0.03281648829579353, -0.01584715023636818, -0.07193438708782196, 0.06473550200462341, -0.01387790683656931, -0.058746255934238434, 0.10856643319129944, -0.23592086136341095, 0.16603004932403564, 0.2051285356283188, -0.007854636758565903, 0.1982937604188919, 0.045406877994537354, 0.0852891281247139, 0.0051458291709423065, -0.02330220863223076, -0.06514948606491089, -0.0664432942867279, -0.022895334288477898, -0.025347983464598656, 0.03024803102016449, 0.13406774401664734]
36	divya	[-0.18159924447536469, 0.03792443126440048, 0.07251354306936264, -0.05377165228128433, -0.08993559330701828, -0.059662315994501114, -0.011875098571181297, -0.16393151879310608, 0.15410616993904114, -0.15120504796504974, 0.23611986637115479, -0.011306149885058403, -0.17008545994758606, -0.1019560918211937, -0.007082114461809397, 0.18350477516651154, -0.12781035900115967, -0.16426967084407806, -0.09303360432386398, -0.10701155662536621, -0.03328607603907585, 0.004330725409090519, 0.05979453772306442, 0.018318697810173035, -0.07183519750833511, -0.35113269090652466, -0.12817706167697906, -0.08860734105110168, -0.018041353672742844, -0.017756924033164978, -0.03479756414890289, 0.07934315502643585, -0.23272590339183807, -0.06516875326633453, 0.026661448180675507, 0.12296747416257858, 0.03653335943818092, 0.00472977664321661, 0.13902044296264648, -0.006266140844672918, -0.17265713214874268, -0.04518028721213341, 0.13428378105163574, 0.20915724337100983, 0.18583376705646515, -0.018760405480861664, 0.012098555453121662, -0.032007284462451935, 0.0615740641951561, -0.21264497935771942, 0.040993720293045044, 0.08670279383659363, 0.1695786863565445, 0.036049336194992065, 0.042217522859573364, -0.11843249946832657, -0.014765947125852108, 0.09783415496349335, -0.12369414418935776, 0.001271003158763051, 0.025360941886901855, -0.09939819574356079, -0.08517719805240631, -0.031304776668548584, 0.2834694981575012, 0.14704027771949768, -0.11904697865247726, -0.10706557333469391, 0.18086017668247223, -0.11954376101493835, -0.013492806814610958, 0.019305983558297157, -0.17211943864822388, -0.13425202667713165, -0.3304828405380249, 0.01415802352130413, 0.4321763515472412, 0.07578853517770767, -0.13421759009361267, 0.0674545168876648, -0.17708192765712738, -0.012208149768412113, -0.07744248956441879, 0.09335042536258698, -0.05593494325876236, 0.08119550347328186, -0.06270157545804977, 0.049801915884017944, 0.1751127541065216, -0.03620871901512146, -0.005302059464156628, 0.1937844604253769, -0.023714393377304077, 0.0564669594168663, 0.010605521500110626, 0.018055032938718796, -0.0376780703663826, -0.1177903488278389, -0.14157548546791077, -0.060519952327013016, -0.09570414572954178, -0.0722879022359848, -0.007306283805519342, 0.08663695305585861, -0.23664814233779907, 0.08315091580152512, 0.00365283596329391, -0.03219818323850632, -0.036680690944194794, 0.05031703785061836, 0.016053643077611923, -0.09784574061632156, 0.08373994380235672, -0.22849860787391663, 0.12485633790493011, 0.21010112762451172, -0.019701039418578148, 0.19425620138645172, 0.02361694909632206, 0.0854920744895935, -0.02525452896952629, -0.011988990940153599, -0.08454295992851257, -0.04253993555903435, 0.017657175660133362, -0.02787361480295658, 0.026769859716296196, 0.08700159192085266]
37	divya	[-0.16401703655719757, 0.08998915553092957, 0.006884957663714886, -0.10581344366073608, -0.10913725942373276, -0.007513667456805706, -0.030556702986359596, -0.1322704553604126, 0.16750265657901764, -0.08480698615312576, 0.1899813711643219, -0.0342678502202034, -0.1845322996377945, -0.10242554545402527, 0.006087001413106918, 0.18547680974006653, -0.14161260426044464, -0.15884684026241302, -0.08732558786869049, -0.11056631058454514, -0.05382728949189186, -0.01020194124430418, 0.038849133998155594, 0.01928648352622986, -0.10381469875574112, -0.354170024394989, -0.06443812698125839, -0.10134541243314743, -0.008358916267752647, -0.018114320933818817, -0.03223508596420288, 0.07731147855520248, -0.2190575897693634, -0.07264767587184906, 0.07152902334928513, 0.1495433896780014, 0.025167718529701233, 0.013010094873607159, 0.14864595234394073, -0.01346547994762659, -0.14828963577747345, -0.05856124311685562, 0.14507898688316345, 0.19336016476154327, 0.17458654940128326, 0.0023055197671055794, 0.02362395077943802, -0.05008901655673981, 0.06722547858953476, -0.1886940449476242, 0.08482548594474792, 0.10412908345460892, 0.10242719203233719, 0.057551685720682144, 0.08678183704614639, -0.11648374795913696, 0.016059424728155136, 0.11662892252206802, -0.15534085035324097, -0.0031835155095905066, 0.05672280862927437, -0.04734465479850769, -0.10116952657699585, -0.04863978549838066, 0.2693514823913574, 0.17496506869792938, -0.09496314078569412, -0.13830029964447021, 0.17777827382087708, -0.09747272729873657, -0.059538859874010086, -0.027195394039154053, -0.1269979178905487, -0.11895612627267838, -0.31347352266311646, 0.007830560207366943, 0.40683242678642273, 0.1397852599620819, -0.16783472895622253, 0.06557958573102951, -0.10451111197471619, -0.06093559041619301, 0.01848759688436985, 0.06688575446605682, -0.053849026560783386, 0.04205172508955002, -0.02222047932446003, 0.042876504361629486, 0.16694946587085724, 0.008578375913202763, -0.014501072466373444, 0.14720569550991058, -0.02703547663986683, 0.053965434432029724, 0.010216857306659222, 0.025113681331276894, -0.06349778920412064, -0.048477645963430405, -0.14970242977142334, -0.06475809216499329, -0.04229455068707466, -0.060243554413318634, 0.017365768551826477, 0.1043001264333725, -0.22584159672260284, 0.10223031044006348, 0.02535443939268589, -0.019252493977546692, -0.04670152813196182, 0.07527106255292892, 0.01736801490187645, -0.05401148647069931, 0.1016794890165329, -0.22847296297550201, 0.19804774224758148, 0.18489274382591248, -0.029636695981025696, 0.1689026951789856, 0.05336080864071846, 0.06607487052679062, 0.04293911159038544, -0.008602611720561981, -0.10850976407527924, -0.07726050168275833, -0.0054077282547950745, -0.03047960251569748, 0.0506855845451355, 0.11511443555355072]
38	divya	[-0.13547861576080322, 0.041244689375162125, 0.03356960043311119, -0.053474172949790955, -0.10726477205753326, -0.04208485409617424, -0.011760681867599487, -0.0990968570113182, 0.1467343121767044, -0.10658761113882065, 0.19075734913349152, 0.010896164923906326, -0.16283757984638214, -0.1503785103559494, 0.021906007081270218, 0.14975464344024658, -0.13130973279476166, -0.18939369916915894, -0.04722205549478531, -0.0920928567647934, -0.02733982354402542, -0.04687240719795227, 0.00578094320371747, 0.024255719035863876, -0.09748539328575134, -0.2778768837451935, -0.09666463732719421, -0.08117599040269852, 0.008267892524600029, -0.06511390209197998, -0.0013312958180904388, 0.07927879691123962, -0.22568689286708832, -0.07189537584781647, 0.02080119214951992, 0.1316833794116974, 0.0526258647441864, 0.015003765001893044, 0.13987581431865692, -0.0440380834043026, -0.15729284286499023, -0.02200174331665039, 0.1158197894692421, 0.18939363956451416, 0.18887872993946075, 0.02395876869559288, 0.01588549092411995, -0.018220316618680954, 0.07335098087787628, -0.2315785437822342, 0.08124996721744537, 0.09347384423017502, 0.11115925759077072, 0.036010902374982834, 0.043661490082740784, -0.15370595455169678, -0.019923588261008263, 0.12571361660957336, -0.15348860621452332, 0.02494712918996811, -0.0007959697395563126, -0.09271664917469025, -0.06398563086986542, -0.021626224741339684, 0.2634982466697693, 0.16443118453025818, -0.08582218736410141, -0.14600229263305664, 0.23150970041751862, -0.14624932408332825, -0.06850668042898178, 0.015649139881134033, -0.09924112260341644, -0.08847668766975403, -0.32629942893981934, 0.03394393250346184, 0.42959174513816833, 0.11427216231822968, -0.1377902328968048, 0.09885098040103912, -0.13009610772132874, -0.04124964028596878, -0.05128432810306549, 0.08018718659877777, -0.05168155953288078, 0.0342932865023613, -0.07397949695587158, 0.028569355607032776, 0.17581762373447418, 0.027967624366283417, -0.00036005349829792976, 0.13655701279640198, -0.00017749331891536713, 0.05765620619058609, 0.02408728189766407, 0.012197707779705524, -0.029872413724660873, -0.0617891363799572, -0.1377623975276947, -0.06143912672996521, -0.06578999757766724, -0.07259628921747208, 0.011544842272996902, 0.12904049456119537, -0.19536595046520233, 0.11148320138454437, 0.002129741944372654, -0.028522029519081116, -0.07416146248579025, 0.08426125347614288, 0.04208022356033325, -0.03211600333452225, 0.07258341461420059, -0.25341883301734924, 0.19560201466083527, 0.16754280030727386, -0.012970026582479477, 0.17829954624176025, 0.03297886624932289, 0.10502208024263382, 0.02243020385503769, -0.04943012446165085, -0.108821801841259, -0.07433336228132248, -0.026066159829497337, -0.044008467346429825, 0.06398069858551025, 0.13998065888881683]
39	divya	[-0.13767310976982117, 0.10119473189115524, 0.050384730100631714, -0.12035694718360901, -0.10945992171764374, -0.025297895073890686, -0.042697686702013016, -0.14704811573028564, 0.18854589760303497, -0.1327565610408783, 0.20164117217063904, -0.012854506261646748, -0.22526775300502777, -0.07942739129066467, -0.05922238528728485, 0.19707505404949188, -0.14419883489608765, -0.19338451325893402, -0.07962282001972198, -0.09811299294233322, -0.05011969432234764, 0.01630599983036518, 0.005722183734178543, 0.0249177273362875, -0.08964959532022476, -0.32435277104377747, -0.06283256411552429, -0.06583791971206665, -0.02826070412993431, -0.014998601749539375, -0.01468604151159525, 0.10642743855714798, -0.18391834199428558, -0.023668769747018814, 0.04733321815729141, 0.1259174346923828, 0.01708485372364521, 0.006116781383752823, 0.1692362129688263, -0.0150897316634655, -0.19817325472831726, -0.06070665270090103, 0.14222152531147003, 0.2072765827178955, 0.17843152582645416, -0.000335108139552176, 0.03589826449751854, -0.03774486482143402, 0.09904512017965317, -0.2423831671476364, 0.07234025001525879, 0.1131177693605423, 0.12196356058120728, 0.053225331008434296, 0.05953008309006691, -0.199980229139328, -0.03303716704249382, 0.1508869230747223, -0.15038250386714935, 0.019066862761974335, 0.0023045139387249947, -0.13903868198394775, -0.0920332595705986, -0.04297857731580734, 0.27728962898254395, 0.1686786562204361, -0.10554151237010956, -0.14085045456886292, 0.26368188858032227, -0.1050759106874466, -0.05777386575937271, 0.017298804596066475, -0.12502256035804749, -0.1096891313791275, -0.28960704803466797, -0.004950346425175667, 0.4385872781276703, 0.12407276034355164, -0.11493087559938431, 0.11001904308795929, -0.1389549970626831, -0.03969327732920647, -0.07208259403705597, 0.057409510016441345, -0.06722956150770187, 0.04609169065952301, -0.05647275969386101, 0.015752600505948067, 0.2029009759426117, -0.005916005000472069, -0.028272006660699844, 0.16214308142662048, -0.022404519841074944, 0.05261586979031563, 0.0054361820220947266, 0.0044401236809790134, -0.06410472840070724, -0.06444423645734787, -0.14543820917606354, -0.08963297307491302, -0.0560770109295845, -0.09103908389806747, 0.011588097549974918, 0.08688852190971375, -0.24516746401786804, 0.13806939125061035, 0.028787631541490555, -0.0004181712865829468, -0.044272322207689285, 0.09363489598035812, 0.04130660369992256, -0.03558262437582016, 0.1346224844455719, -0.2440570592880249, 0.2241174280643463, 0.16137035191059113, 0.032495204359292984, 0.22150859236717224, 0.05690385028719902, 0.0651918277144432, 0.03772205486893654, -0.06834572553634644, -0.09499823302030563, -0.11270730197429657, 0.013402792625129223, -0.035026613622903824, 0.09315718710422516, 0.1550564020872116]
